StyleNumber,METAL,PRICE,ATTRIBUTE,TotalWeight,Collection,ImageURL
VNG-2039W,PLAT,7300,0,1,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2039W.jpg
VNG-2040W,14KT,5920,0,,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2040W.jpg
VNG-2040W,18KT,6920,0,,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2040W.jpg
VNG-2040W,PLAT,6420,0,,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2040W.jpg
VNG-2041W,14KT,5100,0,0.65,VANGUARD B.,
VNG-2041W,18KT,6100,0,0.65,VANGUARD B.,
VNG-2041W,PLAT,5600,0,0.65,VANGUARD B.,
VNG-2042W,14KT,6800,0,1,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2042W.jpg
VNG-2042W,18KT,7800,0,1,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2042W.jpg
VNG-2042W,PLAT,7300,0,1,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2042W.jpg
VNG-2043W,14KT,5320,0,0.65,VANGUARD B.,
VNG-2043W,18KT,6320,0,0.65,VANGUARD B.,
VNG-2043W,PLAT,5820,0,0.65,VANGUARD B.,
VNG-2044W,14KT,8880,0,1.75,VANGUARD B.,
VNG-2044W,18KT,9880,0,1.75,VANGUARD B.,
VNG-2044W,PLAT,9380,0,1.75,VANGUARD B.,
VNG-2201OV-2.4,14KT,5020,1,0.75,VANGUARD B.,
VNG-2201OV-2.4,18KT,6020,1,0.75,VANGUARD B.,
VNG-2201OV-2.4,PLAT,5520,1,0.75,VANGUARD B.,
VNG-2201R-2.4,14KT,5020,1,0.75,VANGUARD B.,
VNG-2201R-2.4,18KT,6020,1,0.75,VANGUARD B.,
VNG-2201R-2.4,PLAT,5520,1,0.75,VANGUARD B.,
VNG-2201W-2.4,14KT,3940,0,0.6,VANGUARD B.,
VNG-2201W-2.4,18KT,4940,0,0.6,VANGUARD B.,
VNG-2201W-2.4,PLAT,4440,0,0.6,VANGUARD B.,
VNG-2202OV-2.5,14KT,5260,1,0.7,VANGUARD B.,
VNG-2202OV-2.5,18KT,6260,1,0.7,VANGUARD B.,
VNG-2202OV-2.5,PLAT,5760,1,0.7,VANGUARD B.,
VNG-2202R-2.5,14KT,5260,1,0.7,VANGUARD B.,
VNG-2202R-2.5,18KT,6260,1,0.7,VANGUARD B.,
VNG-2202R-2.5,PLAT,5760,1,0.7,VANGUARD B.,
VNG-2202W-2.5,14KT,4040,0,0.6,VANGUARD B.,
VNG-2202W-2.5,18KT,5040,0,0.6,VANGUARD B.,
VNG-2202W-2.5,PLAT,4540,0,0.6,VANGUARD B.,
VNG-2203OV-1.7,14KT,4240,1,0.45,VANGUARD B.,
VNG-2203OV-1.7,18KT,5240,1,0.45,VANGUARD B.,
VNG-2203OV-1.7,PLAT,4740,1,0.45,VANGUARD B.,
VNG-2203R-1.7,14KT,4240,1,0.45,VANGUARD B.,
VNG-2203R-1.7,18KT,5240,1,0.45,VANGUARD B.,
VNG-2203R-1.7,PLAT,4740,1,0.45,VANGUARD B.,
VNG-2203W-1.7,14KT,3240,0,0.35,VANGUARD B.,
VNG-2203W-1.7,18KT,4240,0,0.35,VANGUARD B.,
VNG-2203W-1.7,PLAT,3740,0,0.35,VANGUARD B.,
VNG-2204OV,14KT,5100,1,0.55,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2204OV.jpg
VNG-2204OV,18KT,6100,1,0.55,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2204OV.jpg
VNG-2204OV,PLAT,5600,1,0.55,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2204OV.jpg
VNG-2204R,14KT,5100,1,0.55,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2204R.jpg
VNG-2204R,18KT,6100,1,0.55,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2204R.jpg
VNG-2204R,PLAT,5600,1,0.55,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2204R.jpg
VNG-2204W,14KT,3820,0,0.5,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2204W.jpg
VNG-2204W,18KT,4820,0,0.5,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2204W.jpg
VNG-2204W,PLAT,4320,0,0.5,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2204W.jpg
VNG-2205OV,14KT,4920,1,0.6,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2205OV.jpg
VNG-2205OV,18KT,5920,1,0.6,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2205OV.jpg
VNG-2205OV,PLAT,5420,1,0.6,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2205OV.jpg
VNG-2205R,14KT,4920,1,,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2205R.jpg
VNG-2205R,18KT,5920,1,,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2205R.jpg
VNG-2205R,PLAT,5420,1,,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2205R.jpg
VNG-2205W,14KT,4140,0,0.6,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2205W.jpg
VNG-2205W,18KT,5140,0,0.6,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2205W.jpg
VNG-2205W,PLAT,4640,0,0.6,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2205W.jpg
VNG-2206OV,14KT,5920,1,0.8,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2206OV.jpg
VNG-2206OV,18KT,6920,1,0.8,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2206OV.jpg
VNG-2206OV,PLAT,6420,1,0.8,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2206OV.jpg
VNG-2206R,14KT,5920,1,0.8,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2206R.jpg
VNG-2206R,18KT,6920,1,0.8,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2206R.jpg
VNG-2206R,PLAT,6420,1,0.8,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2206R.jpg
VNG-2206W,14KT,4140,0,0.75,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2206W.jpg
VNG-2206W,18KT,5140,0,0.75,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2206W.jpg
VNG-2206W,PLAT,4640,0,0.75,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2206W.jpg
VNG-2207OV,14KT,4620,1,0.45,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2207OV.jpg
VNG-2207OV,18KT,5620,1,0.45,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2207OV.jpg
VNG-2207OV,PLAT,5120,1,0.45,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2207OV.jpg
VNG-2207OV-S,14KT,3820,1,0.2,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2207OV-S.jpg
VNG-2207OV-S,18KT,4820,1,0.2,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2207OV-S.jpg
VNG-2207OV-S,PLAT,4320,1,0.2,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2207OV-S.jpg
VNG-2207R,14KT,4620,1,0.45,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2207R.jpg
VNG-2207R,18KT,5620,1,0.45,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2207R.jpg
VNG-2207R,PLAT,5120,1,0.45,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2207R.jpg
VNG-2207R-S,14KT,3820,1,0.2,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2207R-S.jpg
VNG-2207R-S,18KT,4820,1,0.2,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2207R-S.jpg
VNG-2207R-S,PLAT,4320,1,0.2,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2207R-S.jpg
VNG-2207W,14KT,3240,0,0.35,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2207W.jpg
VNG-2207W,18KT,4240,0,0.35,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2207W.jpg
VNG-2207W,PLAT,3740,0,0.35,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2207W.jpg
VNG-2208EM-1.9,14KT,4620,1,0.55,VANGUARD B.,
VNG-2208EM-1.9,18KT,5620,1,0.55,VANGUARD B.,
VNG-2208EM-1.9,PLAT,5120,1,0.55,VANGUARD B.,
VNG-2208EM-S,14KT,3160,1,0.2,VANGUARD B.,
VNG-2208EM-S,18KT,4160,1,0.2,VANGUARD B.,
VNG-2208EM-S,PLAT,3660,1,0.2,VANGUARD B.,
VNG-2208OV-1.9,14KT,4620,1,0.5,VANGUARD B.,
VNG-2208OV-1.9,18KT,5620,1,0.5,VANGUARD B.,
VNG-2208OV-1.9,PLAT,5120,1,0.5,VANGUARD B.,
VNG-2208OV-S,14KT,3160,1,0.15,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2208OV-S.jpg
VNG-2208OV-S,18KT,4160,1,0.15,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2208OV-S.jpg
VNG-2208OV-S,PLAT,3660,1,0.15,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2208OV-S.jpg
VNG-2208R-1.9,14KT,4620,1,0.5,VANGUARD B.,
VNG-2208R-1.9,18KT,5620,1,0.5,VANGUARD B.,
VNG-2208R-1.9,PLAT,5120,1,0.5,VANGUARD B.,
VNG-2208R-S,14KT,3160,1,0.15,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2208R-S.jpg
VNG-2208R-S,18KT,4160,1,0.15,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2208R-S.jpg
VNG-2208R-S,PLAT,3660,1,0.15,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2208R-S.jpg
VNG-2208W,14KT,3460,0,0.45,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2208W.jpg
VNG-2208W,18KT,4460,0,0.45,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2208W.jpg
VNG-2208W,PLAT,3960,0,0.45,VANGUARD B.,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VNG-2208W.jpg
VNG-2209R-1.6,14KT,4240,1,0.5,VANGUARD B.,
VNG-2209R-1.6,18KT,5240,1,0.5,VANGUARD B.,
VNG-2209R-1.6,PLAT,4740,1,0.5,VANGUARD B.,
VNG-2209W,14KT,3420,0,0.5,VANGUARD B.,
VNG-2209W,18KT,4420,0,0.5,VANGUARD B.,
VNG-2209W,PLAT,3920,0,0.5,VANGUARD B.,
VNG-2210R-1.8,14KT,3120,1,0.35,VANGUARD B.,
VNG-2210R-1.8,18KT,4120,1,0.35,VANGUARD B.,
VNG-2210R-1.8,PLAT,3620,1,0.35,VANGUARD B.,
VNG-2210R-S,14KT,2340,1,0.05,VANGUARD B.,
VNG-2210R-S,18KT,3340,1,0.05,VANGUARD B.,
VNG-2210R-S,PLAT,2840,1,0.05,VANGUARD B.,
VNG-2210W-1.8,14KT,3000,0,0.4,VANGUARD B.,
VNG-2210W-1.8,18KT,4000,0,0.4,VANGUARD B.,
VNG-2210W-1.8,PLAT,3500,0,0.4,VANGUARD B.,
VNG-2211EM-1.8,14KT,4280,1,0.5,VANGUARD B.,
VNG-2211EM-1.8,18KT,5280,1,0.5,VANGUARD B.,
VNG-2211EM-1.8,PLAT,4780,1,0.5,VANGUARD B.,
VNG-2211EM-S,14KT,3120,1,0.15,VANGUARD B.,
VNG-2211EM-S,18KT,4120,1,0.15,VANGUARD B.,
VNG-2211EM-S,PLAT,3620,1,0.15,VANGUARD B.,
VNG-2211OV-1.8,14KT,4280,1,0.5,VANGUARD B.,
VNG-2211OV-1.8,18KT,5280,1,0.5,VANGUARD B.,
VNG-2211OV-1.8,PLAT,4780,1,0.5,VANGUARD B.,
VNG-2211OV-S,14KT,3120,1,0.15,VANGUARD B.,
VNG-2211OV-S,18KT,4120,1,0.15,VANGUARD B.,
VNG-2211OV-S,PLAT,3620,1,0.15,VANGUARD B.,
VNG-2211R-1.8,14KT,4280,1,0.5,VANGUARD B.,
VNG-2211R-1.8,18KT,5280,1,0.5,VANGUARD B.,
VNG-2211R-1.8,PLAT,4780,1,0.5,VANGUARD B.,
VNG-2211R-S,14KT,3120,1,0.18,VANGUARD B.,
VNG-2211R-S,18KT,4120,1,0.18,VANGUARD B.,
VNG-2211R-S,PLAT,3620,1,0.18,VANGUARD B.,
VNG-2212EM-1.8,14KT,4620,1,0.55,VANGUARD B.,
VNG-2212EM-1.8,18KT,5620,1,0.55,VANGUARD B.,
VNG-2212EM-1.8,PLAT,5120,1,0.55,VANGUARD B.,
VNG-2212EM-S,14KT,3460,1,0.2,VANGUARD B.,
VNG-2212EM-S,18KT,4460,1,0.2,VANGUARD B.,
VNG-2212EM-S,PLAT,3960,1,0.2,VANGUARD B.,
VNG-2212OV-1.8,14KT,4620,1,0.5,VANGUARD B.,
VNG-2212OV-1.8,18KT,5620,1,0.5,VANGUARD B.,
VNG-2212OV-1.8,PLAT,5120,1,0.5,VANGUARD B.,
VNG-2212OV-S,14KT,3460,1,0.18,VANGUARD B.,
VNG-2212OV-S,18KT,4460,1,0.18,VANGUARD B.,
VNG-2212OV-S,PLAT,3960,1,0.18,VANGUARD B.,
VNG-2212R-1.8,14KT,4620,1,0.5,VANGUARD B.,
VNG-2212R-1.8,18KT,5620,1,0.5,VANGUARD B.,
VNG-2212R-1.8,PLAT,5120,1,0.5,VANGUARD B.,
VNG-2212R-S,14KT,3460,1,0.15,VANGUARD B.,
VNG-2212R-S,18KT,4460,1,0.15,VANGUARD B.,
VNG-2212R-S,PLAT,3960,1,0.15,VANGUARD B.,
VNG-2213MQ-1.8,14KT,3940,1,0.35,VANGUARD B.,
VNG-2213MQ-1.8,18KT,4940,1,0.35,VANGUARD B.,
VNG-2213MQ-1.8,PLAT,4440,1,0.35,VANGUARD B.,
VNG-2213MQ-S,14KT,2480,1,0.05,VANGUARD B.,
VNG-2213MQ-S,18KT,3480,1,0.05,VANGUARD B.,
VNG-2213MQ-S,PLAT,2980,1,0.05,VANGUARD B.,
VNG-2213OV-S,14KT,2480,1,0.05,VANGUARD B.,
VNG-2213OV-S,18KT,3480,1,0.05,VANGUARD B.,
VNG-2213OV-S,PLAT,2980,1,0.05,VANGUARD B.,
VNG-2213R-1.8,14KT,3940,1,0.35,VANGUARD B.,
VNG-2213R-1.8,18KT,4940,1,0.35,VANGUARD B.,
VNG-2213R-1.8,PLAT,4440,1,0.35,VANGUARD B.,
VNG-2213R-S,14KT,2480,1,0.05,VANGUARD B.,
VNG-2213R-S,18KT,3480,1,0.05,VANGUARD B.,
VNG-2213R-S,PLAT,2980,1,0.05,VANGUARD B.,
VNG-2214OV-2.5,14KT,5260,1,0.7,VANGUARD B.,
VNG-2214OV-2.5,18KT,6260,1,0.7,VANGUARD B.,
VNG-2214OV-2.5,PLAT,5760,1,0.7,VANGUARD B.,
VNG-2214R-2.5,14KT,5260,1,0.7,VANGUARD B.,
VNG-2214R-2.5,18KT,6260,1,0.7,VANGUARD B.,
VNG-2214R-2.5,PLAT,5760,1,0.7,VANGUARD B.,
VNG-2215EM-2.5,14KT,5260,1,0.65,VANGUARD B.,
VNG-2215EM-2.5,18KT,6260,1,0.65,VANGUARD B.,
VNG-2215EM-2.5,PLAT,5760,1,0.65,VANGUARD B.,
VNG-2215OV-2.5,14KT,5260,1,0.65,VANGUARD B.,
VNG-2215OV-2.5,18KT,6260,1,0.65,VANGUARD B.,
VNG-2215OV-2.5,PLAT,5760,1,0.65,VANGUARD B.,
VNG-2215R-2.5,14KT,5260,1,,,
VNG-2215R-2.5,18KT,6260,1,,,
VNG-2215R-2.5,PLAT,5760,1,,,
VNG-2202W-2.5-3Q-0,14kt,5080,0,2.24,VANGUARD B.,
VNG-2202W-2.5-3Q-0,18kt,6080,0,2.24,VANGUARD B.,
VNG-2202W-2.5-3Q-0,plat,5580,0,2.24,VANGUARD B.,
VNG-2205W-3Q-0,14kt,5640,0,2.24,VANGUARD B.,
VNG-2205W-3Q-0,18kt,6640,0,2.24,VANGUARD B.,
VNG-2205W-3Q-0,plat,6140,0,2.24,VANGUARD B.,
VNG-2205W-ETR,14kt,6580,0,2.4,VANGUARD B.,
VNG-2205W-ETR,18kt,7580,0,2.4,VANGUARD B.,
VNG-2205W-ETR,plat,7080,0,2.4,VANGUARD B.,
VNG-2211W-1.8,14kt,3000,0,1.97,VANGUARD B.,
VNG-2211W-1.8,18kt,4000,0,1.97,VANGUARD B.,
VNG-2211W-1.8,plat,3500,0,1.97,VANGUARD B.,
VNG-2212W-1.8,14kt,3000,0,1.97,VANGUARD B.,
VNG-2212W-1.8,18kt,4000,0,1.97,VANGUARD B.,
VNG-2212W-1.8,plat,3500,0,1.97,VANGUARD B.,
VNG-2213W-1.8,14kt,3000,0,1.97,VANGUARD B.,
VNG-2213W-1.8,18kt,4000,0,1.97,VANGUARD B.,
VNG-2213W-1.8,plat,3500,0,1.97,VANGUARD B.,
VNG-3001W,14kt,5350,0,2.61,VANGUARD B.,
VNG-3001W,18kt,6350,0,2.61,VANGUARD B.,
VNG-3001W,plat,5850,0,2.61,VANGUARD B.,
VW-4001,14KT,3180,0,,MENS,
VW-4001,18KT,5380,0,,MENS,
VW-4001,PLAT,4180,0,,MENS,
VW-4002,14KT,3180,0,,MENS,
VW-4002,18KT,5380,0,,MENS,
VW-4002,PLAT,4180,0,,MENS,
VW-5021,14KT,3680,0,,MENS,
VW-5021,18KT,5880,0,,MENS,
VW-5021,PLAT,4680,0,,MENS,
VW-5022,14KT,3680,0,,MENS,
VW-5022,18KT,5880,0,,MENS,
VW-5022,PLAT,4680,0,,MENS,
VW-5023,14KT,3980,0,,MENS,
VW-5023,18KT,6180,0,,MENS,
VW-5023,PLAT,4980,0,,MENS,
VW-5030,14KT,3720,0,,MENS,
VW-5030,18KT,5920,0,,MENS,
VW-5030,PLAT,4720,0,,MENS,
VW-6024,14KT,3980,0,,MENS,
VW-6024,18KT,6180,0,,MENS,
VW-6024,PLAT,4980,0,,MENS,
VW-6025,14KT,4400,0,,MENS,
VW-6025,18KT,6600,0,,MENS,
VW-6025,PLAT,5400,0,,MENS,
VW-6026,14KT,4480,0,,MENS,
VW-6026,18KT,6680,0,,MENS,
VW-6026,PLAT,5480,0,,MENS,
VW-6027,14KT,3780,0,,MENS,
VW-6027,18KT,5980,0,,MENS,
VW-6027,PLAT,4780,0,,MENS,
VW-6028,14KT,4280,0,,MENS,
VW-6028,18KT,6480,0,,MENS,
VW-6028,PLAT,5280,0,,MENS,
VW-6029,14KT,3980,0,,MENS,
VW-6029,18KT,6180,0,,MENS,
VW-6029,PLAT,4980,0,,MENS,
VW-6030,14KT,3980,0,,MENS,
VW-6030,18KT,6180,0,,MENS,
VW-6030,PLAT,4980,0,,MENS,
VW-6031,14KT,4120,0,,MENS,
VW-6031,18KT,6320,0,,MENS,
VW-6031,PLAT,5120,0,,MENS,
VW-6121,14KT,4580,0,,MENS,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VW-6121.png
VW-6121,18KT,6780,0,,MENS,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VW-6121.png
VW-6121,PLAT,5580,0,,MENS,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VW-6121.png
VW-7010,14KT,4580,0,,MENS,
VW-7010,18KT,6780,0,,MENS,
VW-7010,PLAT,5580,0,,MENS,
VW-7010-RWR,14KT,4480,0,,MENS,
VW-7010-RWR,18KT,6680,0,,MENS,
VW-7010-RWR,PLAT,5480,0,,MENS,
VW-7010-YWY,14KT,4480,0,,MENS,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/Guide/VW-7010-YWY.jpg
VW-7010-YWY,18KT,6680,0,,MENS,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/Guide/VW-7010-YWY.jpg
VW-7010-YWY,PLAT,5480,0,,MENS,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/Guide/VW-7010-YWY.jpg
VW-7011,14KT,4980,0,,MENS,
VW-7011,18KT,7180,0,,MENS,
VW-7011,PLAT,5980,0,,MENS,
VW-7012,14KT,4740,0,,MENS,
VW-7012,18KT,6940,0,,MENS,
VW-7012,PLAT,5740,0,,MENS,
VW-7013,14KT,4980,0,,MENS,
VW-7013,18KT,7180,0,,MENS,
VW-7013,PLAT,5980,0,,MENS,
VW-7014,14KT,4580,0,,MENS,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/Guide/VW-7014.jpg
VW-7014,18KT,6780,0,,MENS,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/Guide/VW-7014.jpg
VW-7014,PLAT,5580,0,,MENS,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/Guide/VW-7014.jpg
VW-7018,14KT,4080,0,,MENS,
VW-7018,18KT,6280,0,,MENS,
VW-7018,PLAT,5080,0,,MENS,
VW-7019,14KT,4680,0,,MENS,
VW-7019,18KT,6880,0,,MENS,
VW-7019,PLAT,5680,0,,MENS,
VW-7020,14KT,4380,0,,MENS,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VW-7020.png
VW-7020,18KT,6580,0,,MENS,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VW-7020.png
VW-7020,PLAT,5380,0,,MENS,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/VW-7020.png
VW-7113,14KT,4700,0,,MENS,
VW-7113,18KT,6900,0,,MENS,
VW-7113,PLAT,5700,0,,MENS,
VW-7114,14KT,4480,0,,MENS,
VW-7114,18KT,6680,0,,MENS,
VW-7114,PLAT,5480,0,,MENS,
VW-8010-RWR,14KT,4680,0,,MENS,
VW-8010-RWR,18KT,6880,0,,MENS,
VW-8010-RWR,PLAT,5680,0,,MENS,
VW-8010-YWY,14KT,4680,0,,MENS,
VW-8010-YWY,18KT,6880,0,,MENS,
VW-8010-YWY,PLAT,5680,0,,MENS,
VW-8106,14KT,4680,0,,MENS,
VW-8106,18KT,6880,0,,MENS,
VW-8106,PLAT,5680,0,,MENS,
VW-8107,14KT,4380,0,,MENS,
VW-8107,18KT,6580,0,,MENS,
VW-8107,PLAT,5380,0,,MENS,
VW-8107HM,14KT,4380,0,,MENS,
VW-8107HM,18KT,6580,0,,MENS,
VW-8107HM,PLAT,5380,0,,MENS,
VWB-6024,14KT,4440,0,,MENS,
VWB-6024,18KT,6640,0,,MENS,
VWB-6024,PLAT,5440,0,,MENS,
VWB-6028-WRW,14KT,4440,0,,MENS,
VWB-6028-WRW,18KT,6640,0,,MENS,
VWB-6028-WRW,PLAT,5440,0,,MENS,
VWB-7010HM-RWR,14KT,4320,0,,MENS,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/Guide/VWB-7010HM-RWR.jpg
VWB-7010HM-RWR,18KT,6520,0,,MENS,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/Guide/VWB-7010HM-RWR.jpg
VWB-7010HM-RWR,PLAT,5320,0,,MENS,https://verragioimagebucket.s3.us-east-2.amazonaws.com/Verragio+White+Background+Images/Guide/VWB-7010HM-RWR.jpg
VWB-7010HM-YWY,14KT,4320,0,,MENS,
VWB-7010HM-YWY,18KT,6520,0,,MENS,
VWB-7010HM-YWY,PLAT,5320,0,,MENS,
VWB-7013-RWR,14KT,4720,0,,MENS,
VWB-7013-RWR,18KT,6920,0,,MENS,
VWB-7013-RWR,PLAT,5720,0,,MENS,
VWCF-301-7,14KT,2840,0,,MENS,
VWCF-301-7,18KT,4640,0,,MENS,
VWCF-301-7,PLAT,3440,0,,MENS,
VWCF-301-8,14KT,2980,0,,MENS,
VWCF-301-8,18KT,4780,0,,MENS,
VWCF-301-8,PLAT,3580,0,,MENS,
VWCF-301-9,14KT,3380,0,,MENS,
VWCF-301-9,18KT,5180,0,,MENS,
VWCF-301-9,PLAT,3980,0,,MENS,
VWCF-302-7,14KT,2840,0,,MENS,
VWCF-302-7,18KT,4640,0,,MENS,
VWCF-302-7,PLAT,3440,0,,MENS,
VWCF-302-8,14KT,3180,0,,MENS,
VWCF-302-8,18KT,4980,0,,MENS,
VWCF-302-8,PLAT,3780,0,,MENS,
VWCF-303-8,14KT,3580,0,,MENS,
VWCF-303-8,18KT,5380,0,,MENS,
VWCF-303-8,PLAT,4180,0,,MENS,
VWCF-304-7,14KT,3360,0,,MENS,
VWCF-304-7,18KT,5160,0,,MENS,
VWCF-304-7,PLAT,3960,0,,MENS,
VWCF-304-8,14KT,3680,0,,MENS,
